VFG_ID,n_internal,n_external,Mean_internal,Mean_external,SD_internal,SD_external,Delta_mean,log2FC,Cohen_d,Hedges_g,Median_log2_ratio,Cliffs_delta,p_value,q_value
VFG014747,2833,2837,0.0017376632545005296,0.0011161790623898484,0.021715280517547352,0.01792313461327757,-0.0006214841921106812,-0.6385754142347776,-0.031217237441208065,-0.03121310653774886,0.0,-0.02520423415008745,0.23998101629189772,0.26650182941310474
VFG014748,2833,2837,0.0019861630780091772,0.0013470567500881213,0.02541326918289694,0.021729487416559362,-0.0006391063279210559,-0.5601700056377984,-0.027032740304752632,-0.027029163125937658,0.0,-0.025892656180538026,0.30888273560560275,0.3305446417389827
VFG014759,2624,2800,0.04820685975609756,0.026821142857142856,0.11798516558105134,0.05954173298232988,-0.0213857168989547,-0.8458675033175856,-0.23108601754198932,-0.2310540510158388,0.0,-0.31707357905052264,1.0030559535080996e-16,1.65967491102545e-16
VFG014760,2624,2800,0.04820685975609756,0.026821142857142856,0.11798516558105134,0.05954173298232988,-0.0213857168989547,-0.8458675033175856,-0.23108601754198932,-0.2310540510158388,0.0,-0.31707357905052264,1.0030559535080996e-16,1.65967491102545e-16
VFG014771,2839,2839,0.008620112715744982,0.0039609017259598445,0.052371094478196954,0.027946713239016877,-0.004659210989785137,-1.1218758583371835,-0.11100046841654516,-0.11098580068958179,0.0,-0.07512480581385352,2.945625476698477e-05,4.0052729254117903e-05
VFG014772,2839,2839,0.008620112715744982,0.0039609017259598445,0.052371094478196954,0.027946713239016877,-0.004659210989785137,-1.1218758583371835,-0.11100046841654516,-0.11098580068958179,0.0,-0.07512480581385352,2.945625476698477e-05,4.0052729254117903e-05
VFG014783,2197,2838,0.10541078743741467,0.11916916842847075,0.18421430187098664,0.06122468956803844,0.013758380991056085,0.17698849690991342,0.10577294005364428,0.1057571773582908,23.59377418293474,-0.9382346931541923,0.0007907378276796916,0.0010055061265556572
VFG014784,2194,2835,0.10507292616226072,0.11898070546737213,0.18415835558678229,0.06103481431469626,0.013907779305111417,0.17933663937334077,0.10699859016636665,0.10698262578726986,23.59377418293474,-0.9382844666952841,0.0006941724517279095,0.0008854459755786338
VFG014796,2618,2839,0.0718640565317036,0.13545988023952096,0.13816416620722236,0.07874490356867941,0.06359582370781737,0.9145232521440314,0.5714768848463327,0.5713983097212336,23.862306001490012,-0.7147272883343994,2.862604067585005e-90,1.1677157186584376e-89
VFG014797,2618,2839,0.0718640565317036,0.13545988023952096,0.13816416620722236,0.07874490356867941,0.06359582370781737,0.9145232521440314,0.5714768848463327,0.5713983097212336,23.862306001490012,-0.7147272883343994,2.862604067585005e-90,1.1677157186584376e-89
VFG014808,2829,2838,0.09008130081300812,0.04156990838618745,0.11708213663414448,0.05510388871348982,-0.04851139242682067,-1.1156879053286544,-0.5304451467517166,-0.530374917022238,0.0,-0.6963759521775749,1.7660327762103035e-84,6.864202866024953e-84
VFG014809,2829,2837,0.09499639448568399,0.04523017271765949,0.12050771369728115,0.062075259492402786,-0.0497662217680245,-1.0705870859047264,-0.5194082687335267,-0.519339488119702,0.0,-0.6958742058340569,2.0405488213082068e-81,7.506304592669476e-81
VFG014820,2834,2839,0.036385638673253354,0.016869918985558292,0.06569561028373255,0.037781769465909235,-0.01951571968769506,-1.1089156303299843,-0.36426066655738004,-0.36421249030204905,0.0,-0.47444978862069126,5.897695688343023e-42,1.372796962484365e-41
VFG014821,2834,2839,0.036319865913902606,0.016781824586121874,0.06563865149636204,0.037528489258728634,-0.019538041327780732,-1.113858834225741,-0.36552400438299004,-0.3654756610415824,0.0,-0.47413608169107424,3.163302838323958e-42,7.405004371531083e-42
VFG014832,2534,2828,0.01986531176006314,0.018934865629420084,0.08103161100580743,0.04531843166315259,-0.0009304461306430568,-0.06920621590075678,-0.014380761196990314,-0.014378748869755322,0.0,-0.2237962577405559,0.6094877818981664,0.6265373550646437
VFG014833,2540,2834,0.019818385826771655,0.018894777699364852,0.08094155738218824,0.04527878440538205,-0.0009236081274068032,-0.0688518815937121,-0.014289609575457543,-0.014287614470104243,0.0,-0.22333503742519129,0.6113301377087057,0.6265373550646437
VFG014844,2756,2836,0.08811745283018868,0.06801579689703809,0.12748691993761266,0.09828611732057481,-0.020101655933150595,-0.37355788790262884,-0.17692102128620688,-0.17689728305713318,0.0,-0.6446937928479164,4.824241295673778e-11,7.307306668447045e-11
VFG014845,2756,2836,0.08811422351233672,0.06801262341325812,0.12747474884992507,0.09827136221054783,-0.020101600099078604,-0.37357233010840596,-0.17694109234959718,-0.17691735142750545,0.0,-0.6446937928479164,4.8003740483146796e-11,7.297985638028221e-11
VFG014857,2662,2837,0.054234259954921114,0.029391187874515334,0.09718528149135532,0.054764042514248525,-0.02484307208040578,-0.883820601618931,-0.31757741891073293,-0.31753408729401705,0.0,-0.5792107460526842,1.5918091874752337e-30,3.153006659806713e-30
VFG014858,2664,2839,0.05441888138138138,0.029486403663261707,0.09743078049804936,0.054139353297477925,-0.024932477718119673,-0.8840572036271092,-0.31903050873883315,-0.31898701051012723,0.0,-0.5793380118406536,8.751739391986561e-31,1.767508151714933e-30
VFG014881,2671,2839,0.015907862223886186,0.06570841845720324,0.044770547162375225,0.09568134873843241,0.049800556233317056,2.0463375585189865,0.6602786841228973,0.6601887728137252,0.0,-0.5073607712229866,2.9566648007552035e-128,1.6461431052853295e-127
VFG014882,2671,2839,0.015907862223886186,0.06570841845720324,0.044770547162375225,0.09568134873843241,0.049800556233317056,2.0463375585189865,0.6602786841228973,0.6601887728137252,0.0,-0.5073607712229866,2.9566648007552035e-128,1.6461431052853295e-127
VFG014893,2782,2837,0.1467329978432782,0.11086090941135002,0.1363374233788783,0.08426794777471923,-0.035872088431928184,-0.4044425666575413,-0.31721306286130974,-0.31717070566236977,-0.17761937833742134,-0.5421783422155673,7.2566168408691e-32,1.5023749439387282e-31
VFG014895,2782,2837,0.1467329978432782,0.11086090941135002,0.1363374233788783,0.08426794777471923,-0.035872088431928184,-0.4044425666575413,-0.31721306286130974,-0.31717070566236977,-0.17761937833742134,-0.5421783422155673,7.2566168408691e-32,1.5023749439387282e-31
VFG014950,2832,2838,0.1283063559322034,0.04531370683579986,0.1868630767364204,0.02523944770414605,-0.08299264909640355,-1.50157301446779,-0.6227690321637995,-0.6226866226054876,-1.0173818570202824,-0.9114583955439296,2.249086501274961e-111,1.0774693471224232e-110
VFG014951,2832,2838,0.1283063559322034,0.04531370683579986,0.1868630767364204,0.02523944770414605,-0.08299264909640355,-1.50157301446779,-0.6227690321637995,-0.6226866226054876,-1.0173818570202824,-0.9114583955439296,2.249086501274961e-111,1.0774693471224232e-110
VFG014952,2832,2838,0.1283063559322034,0.04531370683579986,0.1868630767364204,0.02523944770414605,-0.08299264909640355,-1.50157301446779,-0.6227690321637995,-0.6226866226054876,-1.0173818570202824,-0.9114583955439296,2.249086501274961e-111,1.0774693471224232e-110
VFG014978,2824,2832,0.021380240793201135,0.0265801906779661,0.0636828527758283,0.07979649986856642,0.005199949884764965,0.3140732207009803,0.07201946878978625,0.07200991502430452,0.0,-0.22988988652550374,0.006769755422913736,0.008350716270181016
VFG014984,2836,2839,0.013937341325811004,0.06549778090877069,0.07512011436496789,0.04395718461111646,0.05156043958295969,2.2324898332294585,0.8378937167236821,0.8377829379501519,21.86514158525401,-0.9953897481731137,7.286642945226165e-198,5.664333761194679e-197
VFG014986,2836,2839,0.013937341325811004,0.06549778090877069,0.07512011436496789,0.04395718461111646,0.05156043958295969,2.2324898332294585,0.8378937167236821,0.8377829379501519,21.86514158525401,-0.9953897481731137,7.286642945226165e-198,5.664333761194679e-197
VFG015000,2765,2838,0.12600358047016275,0.06580218463706836,0.16620741877085202,0.03847744742939878,-0.06020139583309439,-0.9372572371911071,-0.5019862951234777,-0.5019190738189484,22.250608674003924,-0.9778960809576058,5.348284081067184e-73,1.694994647230523e-72
VFG015001,2765,2838,0.12598954792043401,0.06579076814658211,0.16613770175230094,0.03823934842683741,-0.06019877977385191,-0.9373468858138757,-0.5023258603096917,-0.502258593533772,22.250608674003924,-0.9778960809576058,4.3942457481276515e-73,1.4368486097052323e-72
VFG015002,2765,2838,0.12600358047016275,0.06580218463706836,0.16620741877085202,0.03847744742939878,-0.06020139583309439,-0.9372572371911071,-0.5019862951234777,-0.5019190738189484,22.250608674003924,-0.9778960809576058,5.348284081067184e-73,1.694994647230523e-72
VFG015044,2093,2820,0.01873769708552317,0.03350875886524823,0.06051004694993503,0.0521281667896265,0.014771061779725057,0.8385942592795065,0.26446458540711526,0.2644241947460033,0.0,-0.4042925930067466,4.503240444667587e-19,7.666673814888619e-19
VFG015067,2227,2831,0.04502635832959138,0.03772016955139527,0.07912102573167835,0.0626476225181748,-0.00730618877819611,-0.2554335762178774,-0.10381488166221338,-0.10379948114572292,-0.5814478418907749,-0.8654152491253659,0.0003662961845315649,0.0004775760380601416
VFG015069,2227,2831,0.04709196228109565,0.03734616743200283,0.07784804307417342,0.05831513666823438,-0.009745794849092819,-0.3345205625739393,-0.14413919800342478,-0.1441178155382114,-0.5919657112487687,-0.8676767591853425,8.965531115546034e-07,1.2649995957551253e-06
VFG015094,2222,2839,0.03147331233123313,0.1019207819654808,0.08620104655150176,0.0361312318846128,0.07044746963424767,1.695247010058297,1.1146348832418895,1.114469629738073,23.221403182016505,-0.9355371958470944,2.6058889901771817e-235,2.6186006437878025e-234
VFG015108,2824,2838,0.04322252124645893,0.06748801973220578,0.1031091654297753,0.06365650289229036,0.02426549848574685,0.6428480724311381,0.28335311900375637,0.2833155705538685,22.726504440008824,-0.8262717680128248,3.505345864750413e-26,6.564556801259864e-26
VFG015120,2836,2835,0.028943935119887167,0.039102786596119925,0.076836248990769,0.03467896983011075,0.010158851476232758,0.434010213842234,0.17041515754261596,0.1703926108845067,22.117435431711307,-0.8059771942000433,1.5503984986676697e-10,2.3143629762720285e-10
VFG015130,2345,2461,0.061492409381663116,0.7565455099553028,0.17827173974921312,0.27079080435781044,0.6950531005736397,3.6209464143636354,3.017528467542778,3.017057346782818,26.05527616652598,-0.8553022892734331,0.0,0.0
VFG015146,2839,2839,0.06933124339556183,0.03643906305036985,0.08161064923530789,0.047239981237408225,-0.032892180345191986,-0.9280195824912201,-0.4932987742533422,-0.4932335891975011,-0.5900965226966239,-0.736461436780832,2.2443794399894042e-74,7.517758774598655e-74
VFG015148,2063,2838,0.1852690741638391,0.27378365045806907,0.313197825624961,0.10417955159833726,0.08851457629422999,0.5634141893719815,0.4058223804301065,0.4057602489097549,24.558591733263302,-0.5722566840097192,5.1921526561834645e-34,1.108376629195641e-33
VFG015168,2681,2836,0.3383984334203655,0.20516607898448516,0.352295005013194,0.12325649795492438,-0.13323235443588036,-0.7219306384769453,-0.5104674214195424,-0.5103979984056135,-0.016903473469203623,-0.9229050850970814,4.6483066524288015e-73,1.5079545990556429e-72
VFG015365,2687,2838,0.08193051730554522,0.13686109936575053,0.11281092722189215,0.08019112836977339,0.054930582060205305,0.740239541532784,0.5638014922170246,0.5637249268973626,23.943243192146817,-0.5954284101694978,9.423671060192916e-92,4.002631419380909e-91
VFG015366,2687,2838,0.08193051730554522,0.13686109936575053,0.11281092722189215,0.08019112836977339,0.054930582060205305,0.740239541532784,0.5638014922170246,0.5637249268973626,23.943243192146817,-0.5954284101694978,9.423671060192916e-92,4.002631419380909e-91
VFG015372,2742,2838,0.04365156819839533,0.042824630021141646,0.08292243640324526,0.04882872538894963,-0.0008269381772536832,-0.027592695393559196,-0.01220377393346287,-0.012202132979592564,21.86514158525401,-0.7433104131745423,0.6513260690318994,0.6609515774412378
VFG015373,2742,2838,0.0436419401896426,0.042828999295278364,0.08285478102081598,0.048949389685335146,-0.0008129408943642336,-0.027127265823410556,-0.011996565821753725,-0.011994952729670659,21.86514158525401,-0.7433104131745423,0.6568495186415606,0.6616674857709608
VFG015386,2608,2747,0.23161457055214724,0.1811879140880961,0.2496425150928714,0.15936927608931933,-0.050426656464051145,-0.35423927135958994,-0.24210983465070104,-0.24207591145683097,-0.006781187366825472,-0.6404224295997195,2.759937897692048e-18,4.679400880037547e-18
VFG015387,2604,2743,0.23450591397849463,0.17392931097338682,0.2576857741173401,0.16751330306687748,-0.06057660300510781,-0.4311232054701694,-0.2802167341914381,-0.28017741288536324,-0.12261245934432778,-0.6318759719615857,7.079058056592898e-24,1.279198210226436e-23
VFG015403,2838,2838,0.026361980267794217,0.05000877378435517,0.046825130509780565,0.028572717041935945,0.023646793516560953,0.9237222245558161,0.6096445107995336,0.6095639232898443,22.304520945748532,-0.8270666992457641,1.075635968199808e-110,4.979348526947426e-110
VFG015404,2838,2838,0.026361980267794217,0.05000877378435517,0.046825130509780565,0.028572717041935945,0.023646793516560953,0.9237222245558161,0.6096445107995336,0.6095639232898443,22.304520945748532,-0.8270666992457641,1.075635968199808e-110,4.979348526947426e-110
VFG015412,2664,2838,0.13328434684684684,0.058174489076814655,0.19439157223523976,0.08237423901370787,-0.07510985777003218,-1.1960486777377746,-0.5087502132631186,-0.5086808350804836,0.0,-0.6635503103526359,1.2235107889650575e-72,3.8479881301801805e-72
VFG015413,2664,2838,0.1338921171171171,0.05845954897815363,0.196133110070975,0.08516242404302247,-0.07543256813896347,-1.1955602818757909,-0.5043807211537579,-0.5043119388380407,0.0,-0.6635783510783511,1.430612403481995e-71,4.39859933010882e-71
VFG015417,2816,2834,0.07326065340909091,0.022594001411432606,0.12775359169890596,0.033732436007169124,-0.0506666519976583,-1.6970983313142636,-0.5430401814895491,-0.5429680677918611,0.0,-0.564730800306345,1.0676237906064922e-86,4.189152397427379e-86
VFG015418,2816,2834,0.07326065340909091,0.022594001411432606,0.12775359169890596,0.033732436007169124,-0.0506666519976583,-1.6970983313142636,-0.5430401814895491,-0.5429680677918611,0.0,-0.564730800306345,1.0676237906064922e-86,4.189152397427379e-86
VFG015433,2637,2683,0.21949101251422073,0.30268512858740215,0.47793761338715657,0.17532891914024593,0.08319411607318142,0.46365590986751404,0.2318767684102503,0.2318440651849562,24.763952336511945,-0.9079356235435658,6.504133451465817e-17,1.0937563191852722e-16
VFG015438,2814,2834,0.07906083866382373,0.2607531404375441,0.1471600318044608,0.0840266821729631,0.18169230177372037,1.721649336899205,1.5176675329719131,1.5174659210249213,24.640307665853733,0.6505229673790539,0.0,0.0
VFG015447,2838,2837,0.06767899929527837,0.030985971096228415,0.12669234004691274,0.034663461014382835,-0.03669302819904996,-1.1270928015436472,-0.3950386004358623,-0.39498637198399555,21.66275224544301,-0.7042640751193021,1.6337134805842712e-48,4.233270150947923e-48
VFG015448,2838,2837,0.06767899929527837,0.030985971096228415,0.12669234004691274,0.034663461014382835,-0.03669302819904996,-1.1270928015436472,-0.3950386004358623,-0.39498637198399555,21.66275224544301,-0.7042640751193021,1.6337134805842712e-48,4.233270150947923e-48
VFG015473,2837,2837,0.02142696510398308,0.0061947127247092,0.06697790398116378,0.0299504286067393,-0.015232252379273878,-1.7903165817580842,-0.2936055088773942,-0.2935666841528104,0.0,-0.306618480875296,5.170971949365695e-28,1.0193494943247208e-27
VFG015474,2837,2837,0.021509869580542827,0.00627437433909059,0.06755040917602936,0.031142826302664486,-0.015235495241452237,-1.7774536384256516,-0.289663552048006,-0.2896252485853999,0.0,-0.30662096578907383,2.5132694248720562e-27,4.749848637831593e-27
VFG015483,2601,2834,0.010620030757401,0.12390691601976006,0.05738305119108825,0.11684123661060498,0.11328688526235905,3.5443956239765972,1.2149487929243055,1.214781067261484,23.662751919533044,-0.6445732152852561,0.0,0.0
VFG015491,2682,2834,0.19369369873228934,0.1861541990119972,0.20552611037365084,0.2757702863394743,-0.0075394997202921366,-0.057278858852413704,-0.030880118962506982,-0.030875918538254544,-0.7135576266531104,-0.8286447405190094,0.24799590817813527,0.27466213486395624
VFG015492,2682,2834,0.1987287844891872,0.18823140437544109,0.2032192398364403,0.2751673061935506,-0.010497380113746124,-0.07829350184415733,-0.04322364109732584,-0.04321776166303466,-0.7135576266531104,-0.8267649354251164,0.105818803756579,0.12076827464739763
VFG015500,2819,2819,0.11119833274210712,0.04004320681092586,0.09435781648030607,0.04770193286822821,-0.07115512593118126,-1.47350550618827,-0.9517484957449839,-0.95162183800257,-1.4775068264249693,-0.8258469079414871,3.4767370224170784e-244,4.2129872153995185e-243
VFG015501,2819,2819,0.11121028733593473,0.04004253281305427,0.09428563935772048,0.04749504367072945,-0.07116775452288046,-1.4736848808874596,-0.9533388581163393,-0.9532119887300842,-1.4775068264249693,-0.8258459012420281,7.792612749140095e-245,9.728958947411269e-244
VFG015515,2745,2787,0.08132342440801456,0.09187237172587011,0.19680324606504473,0.16498034790473598,0.01054894731785555,0.17596008640861785,0.05813058734821435,0.05812270309657347,0.0,-0.5490058906071188,0.030904257368997955,0.036799289121465774
VFG015516,2689,2713,0.06975228709557456,0.09201356431994101,0.21707534028256767,0.20436683306265568,0.022261277224366452,0.39960598190431773,0.1056094730066863,0.10559480434521956,0.0,-0.5085574092866091,0.00010571425009847252,0.00014140997091094377
VFG015517,2726,2787,0.08086324284666177,0.09471410118406888,0.22123666119283963,0.18890103931593047,0.01385085833740711,0.22809514534075087,0.06739200671833603,0.06738283482611833,0.0,-0.5395611002871786,0.012539722317194388,0.01533046170529403
VFG015537,2731,2708,0.06746184547784695,0.07972274741506648,0.18704364990185476,0.1632740876052426,0.012260901937219529,0.2409196113952932,0.06981822865971958,0.06980859723074183,0.0,-0.515633594697783,0.010022202680686784,0.012289129477508796
VFG015538,2720,2788,0.07714466911764706,0.09220534433285509,0.21792536084429948,0.17593731139895422,0.015060675215208028,0.25728387633481586,0.07614507214117298,0.07613469956630019,0.0,-0.5269644326525446,0.004850159470759286,0.0060370565013680546
VFG015547,2388,2818,0.02828496649916248,0.026002377572746628,0.08795023741129236,0.06692824745004315,-0.0022825889264158523,-0.12139187285118039,-0.029535109450628427,-0.029530852648882,0.0,-0.32263859515224574,0.2989802032975851,0.3224210913402073
VFG015549,2580,2833,0.06271151162790697,0.036505330038828096,0.15331093142277985,0.08958238615223166,-0.026206181589078878,-0.7806230071083051,-0.21115661463098978,-0.21112734559047353,0.0,-0.4234606260107208,4.152499427326699e-14,6.709136329641569e-14
VFG015550,2580,2833,0.06304612403100775,0.03690405930109424,0.15491069662344156,0.09303281983334363,-0.026142064729913504,-0.7726280009478312,-0.2068811316793923,-0.20685245527616544,0.0,-0.4234548797806582,1.2454507370017273e-13,1.9965980686564656e-13
VFG015551,2531,2836,0.15973871987356775,0.050587129760225676,0.27590797064061895,0.04418225433323803,-0.10915159011334208,-1.6588715722157392,-0.567987560057797,-0.5679081545552026,-1.0022040499944216,-0.8470291377051501,1.4372720077769233e-80,5.1491831930790646e-80
VFG015552,2531,2836,0.15973875938364282,0.050587129760225676,0.2759079712582363,0.04418225433323803,-0.10915162962341715,-1.6588719290545744,-0.5679877644187987,-0.5679083588876344,-1.0022040499944216,-0.8470291377051501,1.4370968870975937e-80,5.1491831930790646e-80
VFG015555,2829,2836,0.06686291975963238,0.10042909026798309,0.13365836677889262,0.03252662905839236,0.033566170508350715,0.5868988876053268,0.3452753720058578,0.34522964218748253,23.15807725326693,-0.9008633132262518,1.4341250823300703e-37,3.1766641608601554e-37
VFG015558,2794,2835,0.01266020042949177,0.07726458553791887,0.05240574439822305,0.01627212054350506,0.0646043851084271,2.609506104160182,1.6700101399183385,1.669787541152632,22.93517098589152,-0.883769579307637,0.0,0.0
VFG015561,2639,2832,0.04529905267146646,0.10220829802259888,0.07191349540729543,0.0411695639662712,0.056909245351132426,1.1739593673578743,0.9800441864020306,0.9799097803421812,23.274976533759425,-0.9371451532103198,3.7350886044290685e-242,4.049622381644148e-241
VFG015846,2833,2836,0.04080900105894811,0.06738039492242594,0.10844219280777191,0.06828654526724383,0.02657139386347783,0.7234413487441376,0.29326208795380687,0.2932232744247178,22.434917558935226,-0.8576017239894315,5.466636824476493e-28,1.062384137586941e-27
VFG015848,2833,2836,0.04080900105894811,0.06738039492242594,0.10844219280777191,0.06828654526724383,0.02657139386347783,0.7234413487441376,0.29326208795380687,0.2932232744247178,22.434917558935226,-0.8576017239894315,5.466636824476493e-28,1.062384137586941e-27
VFG015850,2145,2770,0.0924697435897436,0.2108185920577617,0.11301167335515878,0.13910523162330224,0.11834884846801812,1.1889487227471718,0.9219203002175895,0.9217795561892625,1.8517235449107252,0.40173537653682057,1.1230838831978956e-214,1.0058925214728977e-213
VFG015851,2213,2838,0.09515485765928604,0.2101787174066244,0.11230131247286677,0.13749927575613582,0.11502385974733835,1.1432672940013207,0.9051553731679564,0.9050209108693921,1.2648154974848198,0.3873932528237429,4.6697207609791536e-213,4.008176986507107e-212
VFG015852,2837,2839,0.08369784984138175,0.04592395209580838,0.11775490834936833,0.05714086562217328,-0.03777389774557337,-0.8659436173745527,-0.40818688481926785,-0.4081329275311225,-0.169924954843648,-0.9099948933748336,6.79615971208778e-52,1.8181933775195878e-51
VFG015853,2837,2839,0.08369784984138175,0.04592395209580838,0.11775490834936833,0.05714086562217328,-0.03777389774557337,-0.8659436173745527,-0.40818688481926785,-0.4081329275311225,-0.169924954843648,-0.9099948933748336,6.79615971208778e-52,1.8181933775195878e-51
VFG015854,2837,2839,0.08369784984138175,0.04592395209580838,0.11775490834936833,0.05714086562217328,-0.03777389774557337,-0.8659436173745527,-0.40818688481926785,-0.4081329275311225,-0.169924954843648,-0.9099948933748336,6.79615971208778e-52,1.8181933775195878e-51
VFG015856,2416,2504,0.038724627483443706,0.037735583067092654,0.08343727643709409,0.03994904954998995,-0.0009890444163510523,-0.03732578510640049,-0.01520555182982943,-0.015203232849834032,21.609640925278942,-0.8851276699003449,0.598056647615864,0.6237957944752809
VFG015858,2498,2598,0.0387642514011209,0.03766070053887606,0.08413399632886798,0.03936833213016793,-0.0011035508622448398,-0.04166695732783893,-0.016907954508266314,-0.01690546499349209,21.609640925278942,-0.8856652681652636,0.551320117618203,0.5809306610196922
VFG015862,2304,2766,0.1766269097222222,0.167488575560376,0.19291085967161944,0.07915392557880142,-0.009138334161846201,-0.07664246254807536,-0.06409229279004336,-0.06408280747218187,0.09843980980439661,-0.5987604631136016,0.03330516213808567,0.03931726877046216
VFG015920,2567,2776,0.061873860537592515,0.05610558357348703,0.12861973891786332,0.06036914862534844,-0.005768276964105486,-0.14118567423846853,-0.058145807109336096,-0.05813764171021949,22.022422338436055,-0.6849249900926074,0.0384259876915039,0.044975871957101156
VFG015922,2567,2776,0.061873860537592515,0.05610558357348703,0.12861973891786332,0.06036914862534844,-0.005768276964105486,-0.14118567423846853,-0.058145807109336096,-0.05813764171021949,22.022422338436055,-0.6849249900926074,0.0384259876915039,0.044975871957101156
VFG015926,2654,2775,0.02933620949510174,0.059169513513513516,0.04934003477285129,0.02349519717172332,0.029833304018411777,1.0121713117291595,0.7775191214157717,0.7774116649563694,22.45010396008557,-0.8040924119296388,2.9145612041085014e-159,1.906030501734449e-158
VFG015928,2654,2775,0.02933620949510174,0.059169513513513516,0.04934003477285129,0.02349519717172332,0.029833304018411777,1.0121713117291595,0.7775191214157717,0.7774116649563694,22.45010396008557,-0.8040924119296388,2.9145612041085014e-159,1.906030501734449e-158
VFG015950,2821,2821,0.14040280042538106,0.050647359092520376,0.23093488992738162,0.06845512039354,-0.08975544133286067,-1.471012579736468,-0.5269847525952678,-0.5269146717291928,-1.8231217956182308,-0.7006165210759784,1.7172906222420577e-82,6.491043452878237e-82
VFG015952,2821,2821,0.14040280042538106,0.050647359092520376,0.23093488992738162,0.06845512039354,-0.08975544133286067,-1.471012579736468,-0.5269847525952678,-0.5269146717291928,-1.8231217956182308,-0.7006165210759784,1.7172906222420577e-82,6.491043452878237e-82
VFG016046,2809,2814,0.059752901388394446,0.041227896233120113,0.11375049218586371,0.07973249191309062,-0.018525005155274332,-0.5353878128276551,-0.18862557647232242,-0.18860040737881104,0.0,-0.5489043871827356,1.7606940563813985e-12,2.769785183291528e-12
VFG016048,2810,2815,0.05975693950177935,0.041238507992895204,0.11373044432213442,0.07972031174288603,-0.018518431508884145,-0.5351140158363962,-0.18859040930078597,-0.18856525385069917,0.0,-0.549203744556045,1.7613682476271369e-12,2.769785183291528e-12
VFG016058,2834,2834,0.08159167254763586,0.0560485179957657,0.07552719957915639,0.06518082139060077,-0.02554315455187016,-0.5417456074427481,-0.3620885288916067,-0.36204059765625946,-0.7357265738559675,-0.4210453117677322,1.2343089148037065e-41,2.8569397353883545e-41
VFG016059,2832,2828,0.08122404661016949,0.05594130127298444,0.07535166726255066,0.06464183111878538,-0.025282745337185053,-0.5379930110339268,-0.3601271251974865,-0.360079386194544,-0.6961465710524067,-0.4094729161172776,3.662042236814194e-41,8.428834645628201e-41
VFG016060,2834,2830,0.08294865913902612,0.05590660777385159,0.07597264569846533,0.06451414012346002,-0.027042051365174527,-0.5691997664389317,-0.38368030457518104,-0.38362947925996377,-0.7669907833872659,-0.41348067758739787,2.03148814374082e-46,5.231081970132612e-46
VFG016107,2609,2836,0.25596795707167497,0.3206543018335684,0.18507039673845913,0.2266547705075571,0.06468634476189344,0.3250555307225514,0.31133498273319876,0.3112920813989376,0.5856898246036865,-0.3119530095724845,1.3025706478283721e-30,2.5925560720062285e-30
VFG016111,2609,2827,0.32680390954388655,0.2594906261054121,0.39012701029813024,0.17104784574757848,-0.06731328343847442,-0.3327428077443383,-0.22657580026057395,-0.22654452685819154,0.18881659694951608,-0.6508621688983591,6.27871194672763e-16,1.0224621826291636e-15
VFG016115,2740,2814,0.13626934306569344,0.1390679459843639,0.22953855108622517,0.12910448810073374,0.0027986029186704564,0.029328895652049578,0.015080748013275141,0.015078710716745226,23.511714174374223,-0.9401056500604381,0.5768583207783169,0.6032122542148898
VFG016117,2829,2830,0.27178596677271116,0.13286120141342758,0.19036443062523647,0.07623191434631973,-0.13892476535928358,-1.032551045974751,-0.9581640100768369,-0.958036971935226,-0.9402331809923808,-0.460024956064586,4.168853126421176e-244,4.907335680244355e-243
VFG016118,2829,2830,0.2789839872746554,0.1338451590106007,0.1911695795589229,0.07759434843265348,-0.1451388282640547,-1.0596173029100895,-0.9949269458009943,-0.994795033446842,-0.9396961644466358,-0.4790380298948173,1.6017519605577428e-260,2.2755924405165174e-259
VFG016122,2803,2837,0.49167877274348915,0.21626728939020087,0.48998565447797615,0.08149994441416374,-0.27541148335328824,-1.184900560677906,-0.7863759291176746,-0.7862713161165947,-0.26141219583639497,-0.14600248915036523,1.7472930117931277e-166,1.220143594675879e-165
VFG016130,2835,2837,0.1709837037037037,0.12580958759252733,0.16743057745360346,0.14226529474890232,-0.04517411611117636,-0.44261692934480623,-0.2907820050959039,-0.2907435401717323,-0.42595111634319766,-0.7885111020347773,1.286959929294443e-27,2.466174376136328e-27
VFG016146,2137,2837,0.3088600842302293,0.1278874162848079,0.2663318288957437,0.06689195612586486,-0.1809726679454214,-1.2720790545156573,-0.9958397446521073,-0.9956895199206769,-1.4319353508285582,-0.8821166057391555,3.97538910563263e-174,2.873439143018673e-173
VFG016153,2768,2835,0.03160231213872832,0.028783068783068782,0.08674361248057873,0.08043284014582813,-0.002819243355659539,-0.13480965327378128,-0.03371895921345374,-0.03371444388614756,0.0,-0.34961426124720923,0.20744897956054614,0.23225266189930707
VFG019737,2818,2820,0.01858917672107878,0.015999503546099293,0.09235684444764164,0.0836820320618364,-0.0025896731749794864,-0.21643561191818875,-0.029386460609755617,-0.029382549888829865,0.0,-0.1204763954114633,0.2699764252636368,0.29426001907041893
VFG019744,2787,2838,0.00025536419088625765,0.0035457364341085268,0.009557645171771411,0.029542079005022107,0.0032903722432222693,3.7954047357900538,0.14931807405864767,0.14929815701528917,0.0,-0.019374534895099643,1.8326953736215522e-08,2.6309076443626464e-08
